22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,14,14,14,14,14,14,14,22,22,22,22,22,22,22,22,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,54,49,49,49,49,13,14,14,14,14,14,14,23,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,13,14,14,14,14,14,23,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,13,14,14,14,14,23,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,38,49,49,49,49,49,61,49,49,49,49,13,14,14,14,23,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,20,49,49,49,49,49,61,49,49,49,49,13,14,14,23,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,61,49,49,49,49,13,14,23,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,61,49,49,49,49,13,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,17,23,49,49,49,49,49,49,49,61,49,49,49,49,18,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,63,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,20,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,21,7,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,21,7,49,49,49,49,49,49,49,49,49,49,49,61,49,8,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,21,19,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,17,24,19,61,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,61,49,49,49,49,34,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,20,49,49,49,49,49,49,49,61,49,49,49,49,5,6,7,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,61,49,49,49,49,13,14,14,7,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,61,49,49,49,49,13,14,14,14,7,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,5,15,49,49,49,49,49,49,49,49,49,62,49,49,49,49,13,14,14,14,14,7,49,49,49,49,49,49,49,49,49,49,
6,6,6,6,6,6,6,6,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6

