22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,14,14,14,14,15,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,14,14,14,14,15,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,14,14,14,23,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,14,14,23,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,5,7,43,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,14,23,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,5,14,15,43,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,14,23,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,5,14,14,15,43,49,49,49,49,49,44,13,14,14,14,14,14,14,14,14,23,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,49,5,14,14,14,15,43,49,49,49,49,49,44,13,14,14,14,14,14,14,14,23,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,49,5,14,14,14,14,15,43,49,49,49,49,49,44,13,14,14,14,14,14,14,23,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,49,5,14,14,14,14,14,15,43,49,49,49,49,49,44,13,14,14,14,14,14,23,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,49,5,14,14,14,14,14,14,15,43,49,49,49,49,49,44,13,14,14,14,14,23,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,49,5,14,14,14,14,14,14,14,15,43,49,49,49,49,49,44,13,14,14,14,23,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,49,5,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,44,13,14,14,23,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,49,5,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,44,13,14,23,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,49,5,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,44,13,23,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,49,5,14,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,44,18,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,49,5,14,14,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,49,5,14,14,14,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,15,43,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6

