22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,14,14,14,14,14,14,14,14,14,14,14,14,14,22,22,22,22,22,14,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,14,14,14,14,14,14,14,14,14,14,14,23,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,14,14,14,14,14,14,14,14,14,14,23,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,14,14,14,14,14,14,14,14,14,23,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,14,14,14,14,14,14,14,14,23,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,17,24,24,24,24,24,6,24,24,19,49,49,49,13,14,14,14,14,14,14,14,23,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,16,49,49,49,49,49,49,13,14,14,14,14,14,14,23,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,17,7,49,49,49,49,49,49,49,49,49,16,49,49,49,49,49,49,13,14,14,14,14,14,23,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,21,24,7,49,49,49,49,49,49,49,16,49,49,49,49,49,49,13,14,14,14,14,23,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,21,24,7,49,49,49,49,49,16,49,49,49,49,49,49,13,14,14,14,23,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,21,19,49,49,49,49,16,49,49,49,49,49,49,13,14,14,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,16,49,49,49,49,49,49,13,14,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,49,49,49,49,49,16,49,49,49,49,49,49,13,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,49,5,24,24,24,24,23,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,8,49,49,49,49,49,49,8,49,49,49,49,13,
49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,5,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,13,
49,49,49,49,5,23,49,49,49,49,49,17,24,24,24,24,23,49,49,49,49,49,49,49,8,49,49,49,49,49,8,49,49,49,49,49,49,49,49,49,
49,49,49,5,23,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,
49,49,5,15,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,34,34,34,34,34,34,34,34,34,34,34,49,49,49,49,49,
6,6,14,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6

